,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration,Validation_Set
0,-47021,106,107,212.67,214.7967,-99999.56069999999,-0.010000000000000009,2018-10-16 18:00:00,2018-10-16 19:00:00,0 days 01:00:00,10050
1,-46577,123,126,212.55,214.84720000000002,-106996.68440000017,-0.010807809927076084,2018-10-17 11:00:00,2018-10-17 14:00:00,0 days 03:00:00,10050
2,-46899,226,297,208.81,205.98,132724.1700000006,0.013552990757147665,2018-10-21 21:00:00,2018-10-24 20:00:00,2 days 23:00:00,10050
3,-48187,297,333,205.98,208.03979999999999,-99255.58259999979,-0.010000000000000009,2018-10-24 20:00:00,2018-10-26 08:00:00,1 days 12:00:00,10050
4,-48030,363,395,204.59,204.09,24015.0,0.002443912214673216,2018-10-27 14:00:00,2018-10-28 22:00:00,1 days 08:00:00,10050
5,-48265,395,409,204.09,195.9456,393089.46599999955,0.03990592385712177,2018-10-28 22:00:00,2018-10-29 12:00:00,0 days 14:00:00,10050
6,-51233,527,547,199.94,201.9495,-102952.71350000014,-0.010050515154546469,2018-11-03 10:00:00,2018-11-04 06:00:00,0 days 20:00:00,10050
7,-46295,639,674,219.04,210.2688,406062.7039999997,0.04004382761139513,2018-11-08 02:00:00,2018-11-09 13:00:00,1 days 11:00:00,10050
8,-49603,714,783,212.62,204.1536,419958.83919999964,0.03981939610572849,2018-11-11 05:00:00,2018-11-14 09:00:00,3 days 04:00:00,10050
9,96861,1109,1114,113.22,114.3724,111622.61640000001,0.010178413707825573,2018-11-27 23:00:00,2018-11-28 04:00:00,0 days 05:00:00,10050
10,-93479,1153,1161,118.51,119.75569999999999,-116446.79029999861,-0.010511349253227387,2018-11-29 19:00:00,2018-11-30 03:00:00,0 days 08:00:00,10050
11,98533,1266,1268,111.25,112.35239999999999,108622.77919999888,0.009909213483145995,2018-12-04 12:00:00,2018-12-04 14:00:00,0 days 02:00:00,10050
12,118299,1348,1350,93.58,94.435,101145.64500000047,0.009136567642658688,2018-12-07 22:00:00,2018-12-08 00:00:00,0 days 02:00:00,10050
13,122603,1376,1376,91.12,92.0211,110477.56329999995,0.009889157155399397,2018-12-09 02:00:00,2018-12-09 02:00:00,0 days 00:00:00,10050
14,127236,1455,1456,88.67,89.5466,111535.07759999952,0.009886094507725263,2018-12-12 09:00:00,2018-12-12 10:00:00,0 days 01:00:00,10050
15,126133,1483,1489,90.33,86.69760000000001,-458165.50919999875,-0.040212553968780984,2018-12-13 13:00:00,2018-12-13 19:00:00,0 days 06:00:00,10050
16,126508,1545,1545,86.44,87.2943,108075.78440000115,0.009883155946321276,2018-12-16 03:00:00,2018-12-16 03:00:00,0 days 00:00:00,10050
17,-80019,1758,1758,138.01,132.50879999999998,440200.5228000009,0.0398608796464025,2018-12-25 00:00:00,2018-12-25 00:00:00,0 days 00:00:00,10050
18,-86168,1885,1886,133.27,134.6027,-114836.093599999,-0.010000000000000009,2018-12-30 07:00:00,2018-12-30 08:00:00,0 days 01:00:00,10050
19,-85096,1906,1911,133.6,134.936,-113688.25600000109,-0.010000000000000009,2018-12-31 04:00:00,2018-12-31 09:00:00,0 days 05:00:00,10050
20,-85240,1945,1945,132.04,133.3604,-112550.89600000055,-0.010000000000000009,2019-01-01 19:00:00,2019-01-01 19:00:00,0 days 00:00:00,10050
21,-75140,1988,2001,148.29,149.7729,-111425.10600000006,-0.010000000000000009,2019-01-03 14:00:00,2019-01-04 03:00:00,0 days 13:00:00,10050
22,-74991,2014,2014,147.1,148.5811,-111069.17009999984,-0.010068660774982918,2019-01-04 16:00:00,2019-01-04 16:00:00,0 days 00:00:00,10050
23,-73010,2048,2051,149.57,151.08589999999998,-110675.85899999911,-0.010135053820953255,2019-01-06 02:00:00,2019-01-06 05:00:00,0 days 03:00:00,10050
24,-92018,2283,2283,117.47,118.6952,-112740.45360000008,-0.010429896994977428,2019-01-15 21:00:00,2019-01-15 21:00:00,0 days 00:00:00,10050
25,-89790,2394,2410,119.13,114.36479999999999,427867.30800000066,0.040000000000000036,2019-01-20 12:00:00,2019-01-21 04:00:00,0 days 16:00:00,10050
0,94867,115,128,105.41,105.1,-29408.770000000215,-0.0029408974480600314,2019-01-29 17:00:00,2019-01-30 06:00:00,0 days 13:00:00,12550
1,94867,128,134,105.1,106.1207,96830.74690000048,0.0097117031398668,2019-01-30 06:00:00,2019-01-30 12:00:00,0 days 06:00:00,12550
2,93790,184,217,107.34,108.36290000000001,95937.79100000065,0.009529532327184675,2019-02-01 14:00:00,2019-02-02 23:00:00,1 days 09:00:00,12550
3,94183,260,276,107.91,108.08,16011.11000000016,0.0015753868964878404,2019-02-04 18:00:00,2019-02-05 10:00:00,0 days 16:00:00,12550
4,94183,276,291,108.08,104.8667,-302638.23390000034,-0.02973075499629907,2019-02-05 10:00:00,2019-02-06 01:00:00,0 days 15:00:00,12550
5,94414,315,315,104.61,105.66620000000002,99720.06680000172,0.01009654908708546,2019-02-07 01:00:00,2019-02-07 01:00:00,0 days 00:00:00,12550
6,94995,345,346,105.02,106.0702,99763.74900000036,0.010000000000000009,2019-02-08 07:00:00,2019-02-08 08:00:00,0 days 01:00:00,12550
7,82416,512,512,122.26,123.4826,100761.80159999999,0.010000000000000009,2019-02-15 06:00:00,2019-02-15 06:00:00,0 days 00:00:00,12550
8,83288,533,542,122.19,123.422,102610.81599999995,0.010082658155331936,2019-02-16 03:00:00,2019-02-16 12:00:00,0 days 09:00:00,12550
9,74419,802,807,138.13,139.54160000000002,105049.86040000158,0.010219358575255244,2019-02-27 08:00:00,2019-02-27 13:00:00,0 days 05:00:00,12550
10,75949,827,833,136.73,132.6475,-310061.79249999864,-0.029858114532289814,2019-02-28 09:00:00,2019-02-28 15:00:00,0 days 06:00:00,12550
11,73930,848,858,136.27,137.6125,99251.02500000008,0.009851764878549885,2019-03-01 06:00:00,2019-03-01 16:00:00,0 days 10:00:00,12550
12,74446,859,873,136.66,132.5796,-303769.4583999998,-0.02985804185570029,2019-03-01 17:00:00,2019-03-02 07:00:00,0 days 14:00:00,12550
13,73789,896,913,133.76,129.7763,-293953.2392999999,-0.02978244617224879,2019-03-03 06:00:00,2019-03-03 23:00:00,0 days 17:00:00,12550
14,74314,947,951,128.86,130.14860000000002,95761.02040000018,0.010000000000000009,2019-03-05 09:00:00,2019-03-05 13:00:00,0 days 04:00:00,12550
15,70345,1043,1086,137.49,135.8,-118883.04999999984,-0.012291803040221039,2019-03-09 09:00:00,2019-03-11 04:00:00,1 days 19:00:00,12550
16,70345,1086,1094,135.8,131.7454,-285220.8370000016,-0.029857142857143026,2019-03-11 04:00:00,2019-03-11 12:00:00,0 days 08:00:00,12550
17,69208,1112,1124,133.91,133.62,-20070.31999999945,-0.002165633634530595,2019-03-12 12:00:00,2019-03-13 00:00:00,0 days 12:00:00,12550
