,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration,Validation_Set
57,-45922,3900,3960,228.08,234.9121,-313743.69619999983,-0.029954840406874794,2021-11-12 23:45:00,2021-11-13 14:45:00,0 days 15:00:00,40050
58,-42773,4004,4059,237.54,235.38,92389.67999999985,0.009093205354887557,2021-11-14 01:45:00,2021-11-14 15:30:00,0 days 13:45:00,40050
59,-43558,4059,4064,235.38,230.6822,204626.77240000005,0.019958365196703243,2021-11-14 15:30:00,2021-11-14 16:45:00,0 days 01:15:00,40050
60,-43339,4125,4153,241.29,241.36,-3033.7300000009363,-0.0002901073397156839,2021-11-15 08:00:00,2021-11-15 15:00:00,0 days 07:00:00,40050
61,-43314,4153,4176,241.36,236.523,209509.81800000076,0.02004060324825996,2021-11-15 15:00:00,2021-11-15 20:45:00,0 days 05:45:00,40050
62,-49305,4398,4405,216.28,211.9838,211824.14099999995,0.019864065100795303,2021-11-18 04:15:00,2021-11-18 06:00:00,0 days 01:45:00,40050
63,-55456,4487,4488,196.11,192.2074,216422.58560000037,0.019900056090969342,2021-11-19 02:30:00,2021-11-19 02:45:00,0 days 00:15:00,40050
64,-51822,4569,4578,214.04,220.4612,-332759.42639999994,-0.030000000000000027,2021-11-19 23:00:00,2021-11-20 01:15:00,0 days 02:15:00,40050
65,-50055,4589,4624,214.95,213.49,73080.29999999897,0.006792277273784508,2021-11-20 04:00:00,2021-11-20 12:45:00,0 days 08:45:00,40050
66,-50739,4624,4633,213.49,209.2202,216645.3822000002,0.020000000000000018,2021-11-20 12:45:00,2021-11-20 15:00:00,0 days 02:15:00,40050
67,-51441,4675,4740,214.79,221.23369999999997,-331470.3716999989,-0.029999999999999805,2021-11-21 01:30:00,2021-11-21 17:45:00,0 days 16:15:00,40050
68,-47523,4768,4779,225.52,220.9606,216676.3662000005,0.020217275629655918,2021-11-22 00:45:00,2021-11-22 03:30:00,0 days 02:45:00,40050
69,-49955,4840,4843,218.88,214.522,217703.89000000022,0.019910453216374302,2021-11-22 18:45:00,2021-11-22 19:30:00,0 days 00:45:00,40050
70,-51132,4885,4891,218.1,213.7478,222536.6903999991,0.019955066483264505,2021-11-23 06:00:00,2021-11-23 07:30:00,0 days 01:30:00,40050
71,-51291,4958,4966,221.76,217.3444,226480.53959999915,0.019911616161616075,2021-11-24 00:15:00,2021-11-24 02:15:00,0 days 02:00:00,40050
72,-55129,5131,5157,210.43,206.2312,231475.64520000032,0.019953428693627373,2021-11-25 19:30:00,2021-11-26 02:00:00,0 days 06:30:00,40050
73,-60645,5242,5271,195.11,193.63,89754.6000000011,0.007585464609707437,2021-11-26 23:15:00,2021-11-27 06:30:00,0 days 07:15:00,40050
74,-61572,5271,5309,193.63,196.46,-174248.76000000077,-0.014615503795899487,2021-11-27 06:30:00,2021-11-27 16:00:00,0 days 09:30:00,40050
75,-59798,5309,5320,196.46,196.58,-7175.760000000272,-0.0006108113610914234,2021-11-27 16:00:00,2021-11-27 18:45:00,0 days 02:45:00,40050
76,-59725,5320,5328,196.58,192.6484,234814.81000000017,0.020000000000000018,2021-11-27 18:45:00,2021-11-27 20:45:00,0 days 02:00:00,40050
77,-58057,5518,5547,206.27,202.125,240646.2650000006,0.020095021088864184,2021-11-29 20:15:00,2021-11-30 03:30:00,0 days 07:15:00,40050
78,-57434,5621,5623,212.7,211.96,42501.15999999889,0.003479078514339373,2021-11-30 22:00:00,2021-11-30 22:30:00,0 days 00:30:00,40050
79,-57835,5623,5656,211.96,218.3188,-367761.19800000015,-0.030000000000000027,2021-11-30 22:30:00,2021-12-01 06:45:00,0 days 08:15:00,40050
80,-53449,5706,5707,222.47,229.1338,-356173.4462000005,-0.02995370162269073,2021-12-01 19:15:00,2021-12-01 19:30:00,0 days 00:15:00,40050
81,-52000,5715,5722,221.82,228.4746,-346039.2000000008,-0.030000000000000027,2021-12-01 21:30:00,2021-12-01 23:15:00,0 days 01:45:00,40050
82,-50579,5738,5759,221.21,227.7845,-332531.63550000003,-0.02972062745807147,2021-12-02 03:15:00,2021-12-02 08:30:00,0 days 05:15:00,40050
83,-48234,5776,5785,225.07,231.83240000000004,-326177.60160000203,-0.03004576354023203,2021-12-02 12:45:00,2021-12-02 15:00:00,0 days 02:15:00,40050
84,-45243,5823,5832,232.74,228.1146,209266.9722000006,0.019873678783191573,2021-12-03 00:30:00,2021-12-03 02:45:00,0 days 02:15:00,40050
85,-46472,5856,5865,231.09,238.033,-322655.09599999926,-0.030044571379116203,2021-12-03 08:45:00,2021-12-03 11:00:00,0 days 02:15:00,40050
86,-45183,5881,5884,230.54,225.939,207886.98299999995,0.019957491107833736,2021-12-03 15:00:00,2021-12-03 15:45:00,0 days 00:45:00,40050
87,-52198,6007,6011,203.54,201.42,110659.76000000024,0.010415643116832074,2021-12-04 22:30:00,2021-12-04 23:30:00,0 days 01:00:00,40050
88,-53297,6011,6015,201.42,197.39159999999998,214701.63480000026,0.020000000000000018,2021-12-04 23:30:00,2021-12-05 00:30:00,0 days 01:00:00,40050
89,-55645,6053,6069,196.78,192.815,220632.4250000002,0.020149405427380862,2021-12-05 10:00:00,2021-12-05 14:00:00,0 days 04:00:00,40050
90,-58678,6134,6137,190.37,186.5234,225710.7947999997,0.020205914797499558,2021-12-06 06:15:00,2021-12-06 07:00:00,0 days 00:45:00,40050
91,-57164,6257,6270,199.36,195.33360000000002,230165.12959999972,0.020196629213483086,2021-12-07 13:00:00,2021-12-07 16:15:00,0 days 03:15:00,40050
92,-60699,6389,6407,191.54,190.85,41882.30999999986,0.0036023807037693922,2021-12-08 22:00:00,2021-12-09 02:30:00,0 days 04:30:00,40050
93,-61138,6407,6434,190.85,187.01340000000002,234562.0507999985,0.020102698454283363,2021-12-09 02:30:00,2021-12-09 09:15:00,0 days 06:45:00,40050
94,-67118,6555,6556,177.34,173.7932,238054.12239999935,0.019999999999999907,2021-12-10 15:30:00,2021-12-10 15:45:00,0 days 00:15:00,40050
95,-71776,6664,6694,169.15,168.88,19379.520000000735,0.0015962163759977166,2021-12-11 18:45:00,2021-12-12 02:15:00,0 days 07:30:00,40050
96,-72005,6694,6753,168.88,173.94639999999998,-364806.1319999991,-0.030000000000000027,2021-12-12 02:15:00,2021-12-12 17:00:00,0 days 14:45:00,40050
97,-68249,6781,6787,172.83,169.344,237916.01400000125,0.02017010935601471,2021-12-13 00:00:00,2021-12-13 01:30:00,0 days 01:30:00,40050
98,-77380,6945,6962,155.51,160.15470000000002,-359406.8860000022,-0.029867532634557437,2021-12-14 17:00:00,2021-12-14 21:15:00,0 days 04:15:00,40050
99,-71879,7025,7033,162.41,159.17159999999998,232772.9536000009,0.019939658887999534,2021-12-15 13:00:00,2021-12-15 15:00:00,0 days 02:00:00,40050
100,-67449,7091,7106,176.53,181.8053,-355813.70969999913,-0.029883305953662287,2021-12-16 05:30:00,2021-12-16 09:15:00,0 days 03:45:00,40050
101,-63223,7138,7161,182.7,179.0362,231636.42739999876,0.020053639846743243,2021-12-16 17:15:00,2021-12-16 23:00:00,0 days 05:45:00,40050
102,-67487,7249,7269,174.59,171.108,234989.73399999997,0.019943868491895334,2021-12-17 21:00:00,2021-12-18 02:00:00,0 days 05:00:00,40050
103,-66586,7363,7374,180.48,185.87380000000002,-359151.56680000183,-0.029885859929078107,2021-12-19 01:30:00,2021-12-19 04:15:00,0 days 02:45:00,40050
104,-63059,7397,7418,184.88,184.27,38465.98999999907,0.0032994374729553577,2021-12-19 10:00:00,2021-12-19 15:15:00,0 days 05:15:00,40050
105,-63477,7418,7434,184.27,180.5944,233316.06120000017,0.019946817170456432,2021-12-19 15:15:00,2021-12-19 19:15:00,0 days 04:00:00,40050
106,-68944,7545,7566,173.04,178.27240000000003,-360742.58560000284,-0.030238095238095397,2021-12-20 23:00:00,2021-12-21 04:15:00,0 days 05:15:00,40050
107,-64677,7609,7650,178.88,178.05,53681.90999999897,0.004639982110912211,2021-12-21 15:00:00,2021-12-22 01:15:00,0 days 10:15:00,40050
108,-65280,7650,7665,178.05,183.3915,-348693.11999999976,-0.030000000000000027,2021-12-22 01:15:00,2021-12-22 05:00:00,0 days 03:45:00,40050
109,-61666,7696,7714,182.83,183.12,-17883.13999999951,-0.0015861729475468156,2021-12-22 12:45:00,2021-12-22 17:15:00,0 days 04:30:00,40050
110,-61471,7714,7738,183.12,179.4576,225131.39039999945,0.019999999999999907,2021-12-22 17:15:00,2021-12-22 23:15:00,0 days 06:00:00,40050
111,-60807,7848,7887,188.82,188.27,33443.849999998965,0.0029128270310347926,2021-12-24 02:45:00,2021-12-24 12:30:00,0 days 09:45:00,40050
112,-61163,7887,7897,188.27,184.5046,230303.16019999998,0.020000000000000018,2021-12-24 12:30:00,2021-12-24 15:00:00,0 days 02:30:00,40050
113,-61024,7925,7929,192.47,188.6108,235503.8207999992,0.020050917026030013,2021-12-24 22:00:00,2021-12-24 23:00:00,0 days 01:00:00,40050
114,-62518,7949,7967,191.64,192.07,-26882.740000000427,-0.0022437904404091213,2021-12-25 04:00:00,2021-12-25 08:30:00,0 days 04:30:00,40050
115,-62238,7967,8045,192.07,190.83,77175.1199999988,0.006455979590774041,2021-12-25 08:30:00,2021-12-26 04:00:00,0 days 19:30:00,40050
116,-63047,8045,8070,190.83,196.627,-365483.4589999998,-0.030377823193418196,2021-12-26 04:00:00,2021-12-26 10:15:00,0 days 06:15:00,40050
117,-59025,8113,8125,197.64,197.85,-12395.25000000047,-0.0010625379477839925,2021-12-26 21:00:00,2021-12-27 00:00:00,0 days 03:00:00,40050
118,-58900,8125,8129,197.85,197.45,23560.000000000335,0.0020217336365934147,2021-12-27 00:00:00,2021-12-27 01:00:00,0 days 01:00:00,40050
119,-59138,8129,8158,197.45,198.62,-69191.46000000094,-0.005925550772347465,2021-12-27 01:00:00,2021-12-27 08:15:00,0 days 07:15:00,40050
120,-58442,8158,8195,198.62,204.5889,-348834.45379999944,-0.03005185781895081,2021-12-27 08:15:00,2021-12-27 17:30:00,0 days 09:15:00,40050
121,-56048,8204,8215,200.88,196.8624,225178.4447999993,0.019999999999999907,2021-12-27 19:45:00,2021-12-27 22:30:00,0 days 02:45:00,40050
122,-65913,8398,8410,174.23,170.7454,229680.43980000002,0.020000000000000018,2021-12-29 20:15:00,2021-12-29 23:15:00,0 days 03:00:00,40050
