,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,_strategy,_equity_curve,_trades
0,2021-10-10 04:00:00,2022-01-01 08:00:00,83 days 04:00:00,4.6,10254548.721600002,10763471.719999999,2.545487216000017,10.678797264163126,11.541125223566295,22.20824117190633,0.5196775887937468,0.9996092826311007,0.9746284389918747,-11.841564191892529,-4.450083354151583,62 days 00:00:00,20 days 23:00:00,8,50.0,4.0169409273393075,-3.0159979290706795,0.31468023978087345,0 days 20:00:00,0 days 08:00:00,1.2475485730880145,0.37195061476997665,0.2513122269696291,"BBRSIADXEMA(stlo=960,tkpr=1030,dema_var=40,multiplier=2)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2021-10-10 04:00:00  1.000000e+07     0.000000              NaT
2021-10-10 08:00:00  1.000000e+07     0.000000              NaT
2021-10-10 12:00:00  1.000000e+07     0.000000              NaT
2021-10-10 16:00:00  1.000000e+07     0.000000              NaT
2021-10-10 20:00:00  1.000000e+07     0.000000              NaT
...                           ...          ...              ...
2021-12-31 16:00:00  1.025455e+07     0.047282              NaT
2021-12-31 20:00:00  1.025455e+07     0.047282              NaT
2022-01-01 00:00:00  1.025455e+07     0.047282              NaT
2022-01-01 04:00:00  1.025455e+07     0.047282              NaT
2022-01-01 08:00:00  1.025455e+07     0.047282          62 days

[500 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice  ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0 -52637       104      106      189.98   182.4000  398988.4600   0.039899 2021-10-27 12:00:00 2021-10-27 20:00:00 0 days 08:00:00            2550
1 -53838       123      128      193.15   198.9754 -313627.8852  -0.030160 2021-10-30 16:00:00 2021-10-31 12:00:00 0 days 20:00:00            2550
2 -41997       184      188      240.14   247.3545 -302987.3565  -0.030043 2021-11-09 20:00:00 2021-11-10 12:00:00 0 days 16:00:00            2550
3 -41731       213      215      234.41   241.4423 -293464.9113  -0.030000 2021-11-14 16:00:00 2021-11-15 00:00:00 0 days 08:00:00            2550
4 -41862       223      223      226.67   217.5648  381161.8824   0.040169 2021-11-16 08:00:00 2021-11-16 08:00:00 0 days 00:00:00            2550
5 -50334       330      330      196.09   201.9727 -296099.8218  -0.030000 2021-12-04 04:00:00 2021-12-04 04:00:00 0 days 00:00:00            2550
6  53626       401      403      178.53   183.8756  286663.1456   0.029942 2021-12-16 00:00:00 2021-12-16 08:00:00 0 days 08:00:00            2550
7 -53137       477      477      185.57   178.1568  393915.2084   0.039948 2021-12-28 16:00:00 2021-12-28 16:00:00 0 days 00:00:00            2550"
1,2022-01-01 12:00:00,2022-03-25 16:00:00,83 days 04:00:00,2.1999999999999997,9674869.827899998,10000000.0,-3.2513017210000195,-43.35595950299126,-13.378704650160122,14.60815437136533,0.0,0.0,0.0,-8.732452135000003,-8.732452135000003,55 days 08:00:00,55 days 08:00:00,7,42.857142857142854,3.010776313036212,-3.0098577235772472,-0.4710811826815431,0 days 04:00:00,0 days 03:00:00,0.7509114777853236,-0.4270012458613026,-0.4029290736146359,"BBRSIADXEMA(stlo=970,tkpr=1030,dema_var=50,multiplier=2)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2022-01-01 12:00:00  1.000000e+07     0.000000              NaT
2022-01-01 16:00:00  1.000000e+07     0.000000              NaT
2022-01-01 20:00:00  1.000000e+07     0.000000              NaT
2022-01-02 00:00:00  1.000000e+07     0.000000              NaT
2022-01-02 04:00:00  1.000000e+07     0.000000              NaT
...                           ...          ...              ...
2022-03-25 00:00:00  9.674870e+06     0.032513              NaT
2022-03-25 04:00:00  9.674870e+06     0.032513              NaT
2022-03-25 08:00:00  9.674870e+06     0.032513              NaT
2022-03-25 12:00:00  9.674870e+06     0.032513              NaT
2022-03-25 16:00:00  9.674870e+06     0.032513 55 days 08:00:00

[500 rows x 3 columns]","     Size  EntryBar  ExitBar  EntryPrice  ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0  103842       168      169       96.30    93.4207 -298992.2706  -0.029899 2022-01-29 12:00:00 2022-01-29 16:00:00 0 days 04:00:00            3050
1   98587       182      182       98.40    95.4383 -291985.1179  -0.030099 2022-01-31 20:00:00 2022-01-31 20:00:00 0 days 00:00:00            3050
2  -84385       233      234      111.50   114.8450 -282267.8250  -0.030000 2022-02-09 08:00:00 2022-02-09 12:00:00 0 days 04:00:00            3050
3  102848       329      330       88.74    91.4022  273801.9456   0.030000 2022-02-25 08:00:00 2022-02-25 12:00:00 0 days 04:00:00            3050
4   98352       349      350       95.58    98.4577  283027.5504   0.030108 2022-02-28 16:00:00 2022-02-28 20:00:00 0 days 04:00:00            3050
5  108914       403      403       88.91    86.2427 -290506.3122  -0.030000 2022-03-09 16:00:00 2022-03-09 16:00:00 0 days 00:00:00            3050
6  113388       441      441       82.84    85.3252  281791.8576   0.030000 2022-03-16 00:00:00 2022-03-16 00:00:00 0 days 00:00:00            3050"
2,2022-03-25 20:00:00,2022-06-17 00:00:00,83 days 04:00:00,0.4,10300943.9182,10300943.9182,3.009439181999993,-69.54361054766734,13.578322629276652,7.129552359034666,1.9045126461649469,inf,,-0.0,,,,1,100.0,3.009451427457843,3.009451427457843,3.0094514274578543,0 days 04:00:00,0 days 04:00:00,,3.009451427457843,,"BBRSIADXEMA(stlo=970,tkpr=1030,dema_var=50,multiplier=2)","                           Equity  DrawdownPct  DrawdownDuration
Date                                                            
2022-03-25 20:00:00  1.000000e+07          0.0               NaN
2022-03-26 00:00:00  1.000000e+07          0.0               NaN
2022-03-26 04:00:00  1.000000e+07          0.0               NaN
2022-03-26 08:00:00  1.000000e+07          0.0               NaN
2022-03-26 12:00:00  1.000000e+07          0.0               NaN
...                           ...          ...               ...
2022-06-16 08:00:00  1.030094e+07          0.0               NaN
2022-06-16 12:00:00  1.030094e+07          0.0               NaN
2022-06-16 16:00:00  1.030094e+07          0.0               NaN
2022-06-16 20:00:00  1.030094e+07          0.0               NaN
2022-06-17 00:00:00  1.030094e+07          0.0               NaN

[500 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice  ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0 -97437       165      166      102.63    99.5414  300943.9182   0.030095 2022-04-22 08:00:00 2022-04-22 12:00:00 0 days 04:00:00            3550"
3,2022-06-17 04:00:00,2022-09-08 08:00:00,83 days 04:00:00,3.4000000000000004,10604518.694999998,10887766.817499999,6.045186949999985,4.115226337448561,29.051869253888608,15.028636644549717,1.9331007822605488,4.657559857154462,4.968652413000045,-5.847031919133028,-5.847031919133028,29 days 08:00:00,29 days 08:00:00,4,75.0,3.022136010953891,-2.9744670302429332,1.4782009216677938,1 days 16:00:00,0 days 13:00:00,3.0331941551952584,1.5119172451777323,0.9713829493320232,"BBRSIADXEMA(stlo=970,tkpr=1030,dema_var=50,multiplier=2)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2022-06-17 04:00:00  1.000000e+07     0.000000              NaT
2022-06-17 08:00:00  1.000000e+07     0.000000              NaT
2022-06-17 12:00:00  1.000000e+07     0.000000              NaT
2022-06-17 16:00:00  1.000000e+07     0.000000              NaT
2022-06-17 20:00:00  1.000000e+07     0.000000              NaT
...                           ...          ...              ...
2022-09-07 16:00:00  1.060452e+07     0.026015              NaT
2022-09-07 20:00:00  1.060452e+07     0.026015              NaT
2022-09-08 00:00:00  1.060452e+07     0.026015              NaT
2022-09-08 04:00:00  1.060452e+07     0.026015              NaT
2022-09-08 08:00:00  1.060452e+07     0.026015 29 days 08:00:00

[500 rows x 3 columns]","     Size  EntryBar  ExitBar  EntryPrice  ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0 -272405       143      143       36.71    35.6087  299999.6265   0.030000 2022-07-11 00:00:00 2022-07-11 00:00:00 0 days 00:00:00            4050
1 -247298       275      275       41.65    40.4005  308998.8510   0.030000 2022-08-02 00:00:00 2022-08-02 00:00:00 0 days 00:00:00            4050
2 -262989       323      326       40.34    41.5399 -315560.5011  -0.029745 2022-08-10 00:00:00 2022-08-10 12:00:00 0 days 12:00:00            4050
3 -234902       358      368       43.82    42.4957  311080.7186   0.030221 2022-08-15 20:00:00 2022-08-17 12:00:00 1 days 16:00:00            4050"
4,2022-09-08 12:00:00,2022-11-30 16:00:00,83 days 04:00:00,9.0,9671003.662999999,10418042.749499997,-3.2899633700000126,-59.16167664670658,-13.529013035528726,14.379443387965695,0.0,0.0,0.0,-7.170627962107867,-4.425786599020953,28 days 08:00:00,17 days 07:00:00,7,42.857142857142854,3.0000000000000027,-3.0324716267339236,-0.47676180608741126,3 days 04:00:00,0 days 22:00:00,0.7475048951545588,-0.43287085069675857,-0.3943945437185851,"BBRSIADXEMA(stlo=970,tkpr=1030,dema_var=50,multiplier=3)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2022-09-08 12:00:00  1.000000e+07     0.000000              NaT
2022-09-08 16:00:00  1.000000e+07     0.000000              NaT
2022-09-08 20:00:00  1.000000e+07     0.000000              NaT
2022-09-09 00:00:00  1.000000e+07     0.000000              NaT
2022-09-09 04:00:00  1.000000e+07     0.000000              NaT
...                           ...          ...              ...
2022-11-30 00:00:00  9.671004e+06     0.071706              NaT
2022-11-30 04:00:00  9.671004e+06     0.071706              NaT
2022-11-30 08:00:00  9.671004e+06     0.071706              NaT
2022-11-30 12:00:00  9.671004e+06     0.071706              NaT
2022-11-30 16:00:00  9.671004e+06     0.071706 28 days 08:00:00

[500 rows x 3 columns]","     Size  EntryBar  ExitBar  EntryPrice  ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0 -307976       107      109       32.47    33.4441 -299999.4216  -0.030000 2022-09-26 08:00:00 2022-09-26 16:00:00 0 days 08:00:00            4550
1 -300030       119      121       32.33    33.2896 -287908.7880  -0.029681 2022-09-28 08:00:00 2022-09-28 16:00:00 0 days 08:00:00            4550
2 -285128       137      146       33.01    32.0197  282362.2584   0.030000 2022-10-01 08:00:00 2022-10-02 20:00:00 1 days 12:00:00            4550
3 -294664       175      194       32.90    31.9227  287975.1272   0.029705 2022-10-07 16:00:00 2022-10-10 20:00:00 3 days 04:00:00            4550
4 -332415       244      248       30.03    29.1291  299472.6735   0.030000 2022-10-19 04:00:00 2022-10-19 20:00:00 0 days 16:00:00            4550
5 -324145       329      331       31.72    32.6819 -311795.0755  -0.030325 2022-11-02 08:00:00 2022-11-02 16:00:00 0 days 08:00:00            4550
6 -323915       359      359       30.78    31.7034 -299103.1110  -0.030000 2022-11-07 08:00:00 2022-11-07 08:00:00 0 days 00:00:00            4550"
5,2022-11-30 20:00:00,2023-02-22 00:00:00,83 days 04:00:00,0.8,9986003.910200002,10250314.810200002,-0.1399608979999833,72.59887005649718,-0.5996245762112773,5.442711676638623,0.0,0.0,0.0,-2.5785637309108433,-2.5785637309108433,7 days 08:00:00,7 days 08:00:00,2,50.0,1.898000000000022,-2.0000000000000018,-0.07000450315229889,0 days 08:00:00,0 days 04:00:00,0.9490000000000101,-0.05099999999998994,-0.035559558799271355,"BBRSIADXEMA(stlo=980,tkpr=1020,dema_var=50,multiplier=2)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2022-11-30 20:00:00  1.000000e+07     0.000000              NaT
2022-12-01 00:00:00  1.000000e+07     0.000000              NaT
2022-12-01 04:00:00  1.000000e+07     0.000000              NaT
2022-12-01 08:00:00  1.000000e+07     0.000000              NaT
2022-12-01 12:00:00  1.000000e+07     0.000000              NaT
...                           ...          ...              ...
2023-02-21 08:00:00  9.986004e+06     0.025786              NaT
2023-02-21 12:00:00  9.986004e+06     0.025786              NaT
2023-02-21 16:00:00  9.986004e+06     0.025786              NaT
2023-02-21 20:00:00  9.986004e+06     0.025786              NaT
2023-02-22 00:00:00  9.986004e+06     0.025786  7 days 08:00:00

[500 rows x 3 columns]","     Size  EntryBar  ExitBar  EntryPrice  ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0  999999       194      194       10.00    10.1898  189799.8102    0.01898 2023-01-02 04:00:00 2023-01-02 04:00:00 0 days 00:00:00            5050
1  465500       455      457       21.89    21.4522 -203795.9000   -0.02000 2023-02-14 16:00:00 2023-02-15 00:00:00 0 days 08:00:00            5050"
6,2023-02-22 04:00:00,2023-05-16 08:00:00,83 days 04:00:00,2.1999999999999997,10281416.998700002,10599398.8199,2.814169987000022,-12.342569269521416,12.81660882807676,15.914946909897848,0.8053189809955216,1.4521358683904322,4.272204869283808,-2.9999986471213713,-2.9759754435606856,37 days 20:00:00,23 days 14:00:00,5,60.0,3.0000000000000027,-2.9999999999999805,0.5566040923705717,0 days 08:00:00,0 days 05:00:00,1.5034552300907065,0.5993087171867262,0.3797051631165858,"BBRSIADXEMA(stlo=970,tkpr=1030,dema_var=50,multiplier=2)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2023-02-22 04:00:00  1.000000e+07         0.00              NaT
2023-02-22 08:00:00  1.000000e+07         0.00              NaT
2023-02-22 12:00:00  1.000000e+07         0.00              NaT
2023-02-22 16:00:00  1.000000e+07         0.00              NaT
2023-02-22 20:00:00  1.000000e+07         0.00              NaT
...                           ...          ...              ...
2023-05-15 16:00:00  1.028142e+07         0.03              NaT
2023-05-15 20:00:00  1.028142e+07         0.03              NaT
2023-05-16 00:00:00  1.028142e+07         0.03              NaT
2023-05-16 04:00:00  1.028142e+07         0.03              NaT
2023-05-16 08:00:00  1.028142e+07         0.03  9 days 08:00:00

[500 rows x 3 columns]","     Size  EntryBar  ExitBar  EntryPrice  ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0  495294       113      113       20.19    19.5940 -295195.2240  -0.029520 2023-03-13 00:00:00 2023-03-13 00:00:00 0 days 00:00:00            5550
1  485240       138      139       20.00    20.5897  286146.0280   0.029485 2023-03-17 04:00:00 2023-03-17 08:00:00 0 days 04:00:00            5550
2 -430458       338      340       23.21    22.5137  299727.9054   0.030000 2023-04-19 12:00:00 2023-04-19 20:00:00 0 days 08:00:00            5550
3 -463335       410      411       22.21    21.5437  308720.1105   0.030000 2023-05-01 12:00:00 2023-05-01 16:00:00 0 days 04:00:00            5550
4 -484433       444      446       21.88    22.5364 -317981.8212  -0.030000 2023-05-07 04:00:00 2023-05-07 12:00:00 0 days 08:00:00            5550"
7,2023-05-16 12:00:00,2023-08-07 16:00:00,83 days 04:00:00,1.6,10189490.9028,10189490.9028,1.8949090279999934,10.53897978825793,8.498689435088846,7.370221605410373,1.1531117909467037,2.6202675678456613,4.12199448203362,-2.061790590000001,-2.061790590000001,33 days 12:00:00,33 days 12:00:00,3,66.66666666666666,2.000000000000013,-2.0617906683480403,0.6276894785375742,0 days 16:00:00,0 days 07:00:00,1.9400611620795227,0.6460697772173247,0.46900405334358847,"BBRSIADXEMA(stlo=980,tkpr=1020,dema_var=50,multiplier=3)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2023-05-16 12:00:00  1.000000e+07          0.0              NaT
2023-05-16 16:00:00  1.000000e+07          0.0              NaT
2023-05-16 20:00:00  1.000000e+07          0.0              NaT
2023-05-17 00:00:00  1.000000e+07          0.0              NaT
2023-05-17 04:00:00  1.000000e+07          0.0              NaT
...                           ...          ...              ...
2023-08-07 00:00:00  1.018949e+07          0.0              NaT
2023-08-07 04:00:00  1.018949e+07          0.0              NaT
2023-08-07 08:00:00  1.018949e+07          0.0              NaT
2023-08-07 12:00:00  1.018949e+07          0.0              NaT
2023-08-07 16:00:00  1.018949e+07          0.0              NaT

[500 rows x 3 columns]","     Size  EntryBar  ExitBar  EntryPrice  ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0  630517       191      195       15.86    15.5330 -206179.0590  -0.020618 2023-06-17 08:00:00 2023-06-18 00:00:00 0 days 16:00:00            6050
1 -380934       377      377       25.71    25.1958  195876.2628   0.020000 2023-07-18 08:00:00 2023-07-18 08:00:00 0 days 00:00:00            6050
2 -388855       391      392       25.69    25.1762  199793.6990   0.020000 2023-07-20 16:00:00 2023-07-20 20:00:00 0 days 04:00:00            6050"
8,2023-08-07 20:00:00,2023-10-30 00:00:00,83 days 04:00:00,3.8,9973405.833000004,10018399.240000002,-0.2659416699999571,41.60899653979239,-1.1369928423174303,10.817577911737256,0.0,0.0,0.0,-4.314787335226999,-4.314787335226999,66 days 16:00:00,66 days 16:00:00,6,50.0,2.0000000000000018,-2.048951048951031,-0.04437334846102425,1 days 08:00:00,0 days 09:00:00,0.9761880954170653,-0.02419833219227304,-0.0502317550818332,"BBRSIADXEMA(stlo=980,tkpr=1020,dema_var=40,multiplier=3)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2023-08-07 20:00:00  1.000000e+07     0.000000              NaT
2023-08-08 00:00:00  1.000000e+07     0.000000              NaT
2023-08-08 04:00:00  1.000000e+07     0.000000              NaT
2023-08-08 08:00:00  1.000000e+07     0.000000              NaT
2023-08-08 12:00:00  1.000000e+07     0.000000              NaT
...                           ...          ...              ...
2023-10-29 08:00:00  9.973406e+06     0.004491              NaT
2023-10-29 12:00:00  9.973406e+06     0.004491              NaT
2023-10-29 16:00:00  9.973406e+06     0.004491              NaT
2023-10-29 20:00:00  9.973406e+06     0.004491              NaT
2023-10-30 00:00:00  9.973406e+06     0.004491 66 days 16:00:00

[500 rows x 3 columns]","     Size  EntryBar  ExitBar  EntryPrice  ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0  459981        99      100       21.74    21.3052 -199999.7388  -0.020000 2023-08-24 08:00:00 2023-08-24 12:00:00 0 days 04:00:00            6550
1  459446       131      131       21.33    21.7464  191313.3144   0.019522 2023-08-29 16:00:00 2023-08-29 16:00:00 0 days 00:00:00            6550
2  493641       174      176       20.24    19.8254 -204663.5586  -0.020484 2023-09-05 20:00:00 2023-09-06 04:00:00 0 days 08:00:00            6550
3  488843       188      189       20.02    19.6098 -200523.3986  -0.020490 2023-09-08 04:00:00 2023-09-08 08:00:00 0 days 04:00:00            6550
4  510171       225      226       18.79    19.1658  191722.2618   0.020000 2023-09-14 08:00:00 2023-09-14 12:00:00 0 days 04:00:00            6550
5  443641       408      416       22.04    22.4808  195556.9528   0.020000 2023-10-14 20:00:00 2023-10-16 04:00:00 1 days 08:00:00            6550"
9,2023-10-30 04:00:00,2024-01-21 08:00:00,83 days 04:00:00,1.6,9404415.131600002,10098274.471900001,-5.9558486839999825,186.11793611793607,-23.4191319342577,7.168276807941954,0.0,0.0,0.0,-6.871068341732734,-6.871068341732734,33 days 04:00:00,33 days 04:00:00,5,20.0,0.9827468397676897,-4.0000000000000036,-1.2206172605385923,0 days 08:00:00,0 days 03:00:00,0.13997110983690497,-1.2076644600468134,-1.4780373897210448,"BBRSIADXEMA(stlo=960,tkpr=1010,dema_var=40,multiplier=2)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2023-10-30 04:00:00  1.000000e+07     0.000000              NaT
2023-10-30 08:00:00  1.000000e+07     0.000000              NaT
2023-10-30 12:00:00  1.000000e+07     0.000000              NaT
2023-10-30 16:00:00  1.000000e+07     0.000000              NaT
2023-10-30 20:00:00  1.000000e+07     0.000000              NaT
...                           ...          ...              ...
2024-01-20 16:00:00  9.404415e+06     0.068711              NaT
2024-01-20 20:00:00  9.404415e+06     0.068711              NaT
2024-01-21 00:00:00  9.404415e+06     0.068711              NaT
2024-01-21 04:00:00  9.404415e+06     0.068711              NaT
2024-01-21 08:00:00  9.404415e+06     0.068711 33 days 04:00:00

[500 rows x 3 columns]","     Size  EntryBar  ExitBar  EntryPrice  ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0  170823       180      180       58.54    59.1153   98274.4719   0.009827 2023-11-29 04:00:00 2023-11-29 04:00:00 0 days 00:00:00            7050
1  133380       301      303       75.71    72.6816 -403927.9920  -0.040000 2023-12-19 08:00:00 2023-12-19 16:00:00 0 days 08:00:00            7050
2  -92759       354      354      104.51   105.5349  -95068.6991  -0.009807 2023-12-28 04:00:00 2023-12-28 04:00:00 0 days 00:00:00            7050
3  -94082       393      393      102.03   103.0806  -98842.5492  -0.010297 2024-01-03 16:00:00 2024-01-03 16:00:00 0 days 00:00:00            7050
4 -100650       485      486       94.39    95.3440  -96020.1000  -0.010107 2024-01-19 00:00:00 2024-01-19 04:00:00 0 days 04:00:00            7050"
