,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,_strategy,_equity_curve,_trades
0,2018-10-17 20:00:00,2019-01-09 04:00:00,83 days 08:00:00,4.2,10189675.9844,10189675.9844,1.8967598440000042,-40.84045281854473,8.403076438762703,4.211322930231526,1.9953531415128802,5.345925335136499,4.84215557656942,-1.7353999279626886,-0.7881160618556223,47 days 20:00:00,16 days 15:00:00,4,75.0,1.0005273146371563,-1.0487253746998437,0.4709750514418909,2 days 12:00:00,0 days 17:00:00,2.8111624049064035,0.4748529929319345,0.9341201151894205,"BBRSIADXEMA(stlo=970,tkpr=1010,dema_var=40,multiplier=2)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2018-10-17 20:00:00  1.000000e+07          0.0              NaT
2018-10-18 00:00:00  1.000000e+07          0.0              NaT
2018-10-18 04:00:00  1.000000e+07          0.0              NaT
2018-10-18 08:00:00  1.000000e+07          0.0              NaT
2018-10-18 12:00:00  1.000000e+07          0.0              NaT
...                           ...          ...              ...
2019-01-08 12:00:00  1.018968e+07          0.0              NaT
2019-01-08 16:00:00  1.018968e+07          0.0              NaT
2019-01-08 20:00:00  1.018968e+07          0.0              NaT
2019-01-09 00:00:00  1.018968e+07          0.0              NaT
2019-01-09 04:00:00  1.018968e+07          0.0              NaT

[500 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0 -1556       136      151     6425.81  6493.1991 -104857.4396  -0.010487 2018-11-09 12:00:00 2018-11-12 00:00:00 2 days 12:00:00            2550
1  2891       364      364     3421.76  3455.6140   97871.9140   0.009894 2018-12-17 16:00:00 2018-12-17 16:00:00 0 days 00:00:00            2550
2  2608       433      434     3830.73  3869.0575   99958.1200   0.010005 2018-12-29 04:00:00 2018-12-29 08:00:00 0 days 04:00:00            2550
3  2675       458      459     3772.64  3808.7908   96703.3900   0.009582 2019-01-02 08:00:00 2019-01-02 12:00:00 0 days 04:00:00            2550"
1,2019-01-09 08:00:00,2019-04-02 16:00:00,83 days 08:00:00,27.200000000000003,11068262.640400004,11068262.640400004,10.682626404000036,18.62714602502483,55.4303165696028,21.180386693131474,2.6170587616126073,9.352836655466863,17.66534014938024,-3.1378006933847513,-0.9586645996353914,7 days 04:00:00,1 days 16:00:00,6,100.0,2.0039662171620565,0.28054460967585904,1.7063091927310259,9 days 04:00:00,3 days 16:00:00,,1.7083293066840421,5.909569337989059,"BBRSIADXEMA(stlo=960,tkpr=1020,dema_var=40,multiplier=3)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2019-01-09 08:00:00  1.000000e+07          0.0              NaT
2019-01-09 12:00:00  1.000000e+07          0.0              NaT
2019-01-09 16:00:00  1.000000e+07          0.0              NaT
2019-01-09 20:00:00  1.000000e+07          0.0              NaT
2019-01-10 00:00:00  1.000000e+07          0.0              NaT
...                           ...          ...              ...
2019-04-02 00:00:00  1.106826e+07          0.0              NaT
2019-04-02 04:00:00  1.106826e+07          0.0              NaT
2019-04-02 08:00:00  1.106826e+07          0.0              NaT
2019-04-02 12:00:00  1.106826e+07          0.0              NaT
2019-04-02 16:00:00  1.106826e+07          0.0              NaT

[500 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0  2802        95      101     3568.06  3578.0700   28048.0200   0.002805 2019-01-25 04:00:00 2019-01-26 04:00:00 1 days 00:00:00            3050
1  2802       101      101     3578.07  3648.5400  197456.9400   0.019695 2019-01-26 04:00:00 2019-01-26 04:00:00 0 days 00:00:00            3050
2  2953       142      182     3462.20  3531.3114  204085.9642   0.019962 2019-02-02 00:00:00 2019-02-08 16:00:00 6 days 16:00:00            3050
3  2843       183      238     3668.28  3741.6660  208636.3980   0.020006 2019-02-08 20:00:00 2019-02-18 00:00:00 9 days 04:00:00            3050
4  2757       334      353     3857.58  3934.8846  213128.7822   0.020040 2019-03-06 00:00:00 2019-03-09 04:00:00 3 days 04:00:00            3050
5  2690       462      473     4033.25  4113.8844  216906.5360   0.019992 2019-03-27 12:00:00 2019-03-29 08:00:00 1 days 20:00:00            3050"
2,2019-04-02 20:00:00,2019-06-25 08:00:00,83 days 12:00:00,2.0,10102135.030000001,10102135.030000001,1.021350300000012,135.0769667860062,4.4601554433871815,5.590054753585733,0.7978733017822806,1.7783428333589915,1.6231942750940316,-2.7477643999999968,-2.7477643999999968,1 days 16:00:00,1 days 16:00:00,1,100.0,1.0221463475754922,1.0221463475754922,1.0221463475754922,1 days 12:00:00,1 days 12:00:00,,1.0221463475754922,,"BBRSIADXEMA(stlo=960,tkpr=1010,dema_var=40,multiplier=2)","                          Equity  DrawdownPct DrawdownDuration
Date                                                          
2019-04-02 20:00:00  10000000.00          0.0              NaT
2019-04-03 00:00:00  10000000.00          0.0              NaT
2019-04-03 04:00:00  10000000.00          0.0              NaT
2019-04-03 08:00:00  10000000.00          0.0              NaT
2019-04-03 12:00:00  10000000.00          0.0              NaT
...                          ...          ...              ...
2019-06-24 16:00:00  10102135.03          0.0              NaT
2019-06-24 20:00:00  10102135.03          0.0              NaT
2019-06-25 00:00:00  10102135.03          0.0              NaT
2019-06-25 04:00:00  10102135.03          0.0              NaT
2019-06-25 08:00:00  10102135.03          0.0              NaT

[500 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice        PnL  ReturnPct  EntryTime            ExitTime        Duration  Validation_Set
0  1252       413      422      7981.0  8062.5775  102135.03   0.010221 2019-06-11 2019-06-12 12:00:00 1 days 12:00:00            3550"
3,2019-06-25 12:00:00,2019-09-16 20:00:00,83 days 08:00:00,5.0,10397629.2232,10397629.2232,3.976292232000008,-9.960203103824139,18.463260261787152,10.50357609535876,1.7578070643907229,4.12405370662474,7.3843714190359595,-2.500315763396088,-1.7917589475428912,29 days 08:00:00,17 days 00:00:00,5,60.0,3.9999999999999925,-1.0065485979744437,0.7830809668996963,2 days 00:00:00,0 days 16:00:00,3.014989673201819,0.7995490185681732,0.8700412708071029,"BBRSIADXEMA(stlo=960,tkpr=1010,dema_var=40,multiplier=2)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2019-06-25 12:00:00  1.000000e+07          0.0              NaT
2019-06-25 16:00:00  1.000000e+07          0.0              NaT
2019-06-25 20:00:00  1.000000e+07          0.0              NaT
2019-06-26 00:00:00  1.000000e+07          0.0              NaT
2019-06-26 04:00:00  1.000000e+07          0.0              NaT
...                           ...          ...              ...
2019-09-16 04:00:00  1.039763e+07          0.0              NaT
2019-09-16 08:00:00  1.039763e+07          0.0              NaT
2019-09-16 12:00:00  1.039763e+07          0.0              NaT
2019-09-16 16:00:00  1.039763e+07          0.0              NaT
2019-09-16 20:00:00  1.039763e+07          0.0              NaT

[500 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0  -861        96       96    11602.59  11716.0000  -97646.0100  -0.009775 2019-07-11 12:00:00 2019-07-11 12:00:00 0 days 00:00:00            4050
1  1017       215      216     9734.86   9831.0471   97822.2807   0.009881 2019-07-31 08:00:00 2019-07-31 12:00:00 0 days 04:00:00            4050
2  -876       277      284    11413.13  11528.0087 -100633.7412  -0.010065 2019-08-10 16:00:00 2019-08-11 20:00:00 1 days 04:00:00            4050
3  1015       412      412     9747.20   9844.0559   98308.7385   0.009937 2019-09-02 08:00:00 2019-09-02 08:00:00 0 days 00:00:00            4050
4  -962       450      462    10389.24   9973.6704  399777.9552   0.040000 2019-09-08 16:00:00 2019-09-10 16:00:00 2 days 00:00:00            4050"
4,2019-09-17 00:00:00,2019-12-09 04:00:00,83 days 04:00:00,4.0,10610290.998200003,10610290.998200003,6.102909982000031,-26.939356302504564,29.357383482789356,16.93336855517373,1.7337001428354113,7.620382012337832,11.597980897466154,-2.531249511645872,-1.4469255414503799,10 days 16:00:00,6 days 11:00:00,7,57.14285714285714,4.001809649958421,-1.0255386421753387,0.8505721929464194,0 days 20:00:00,0 days 08:00:00,3.0281921189210514,0.87214508448727,1.0157395584916677,"BBRSIADXEMA(stlo=960,tkpr=1010,dema_var=40,multiplier=2)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2019-09-17 00:00:00  1.000000e+07          0.0              NaT
2019-09-17 04:00:00  1.000000e+07          0.0              NaT
2019-09-17 08:00:00  1.000000e+07          0.0              NaT
2019-09-17 12:00:00  1.000000e+07          0.0              NaT
2019-09-17 16:00:00  1.000000e+07          0.0              NaT
...                           ...          ...              ...
2019-12-08 12:00:00  1.061029e+07          0.0              NaT
2019-12-08 16:00:00  1.061029e+07          0.0              NaT
2019-12-08 20:00:00  1.061029e+07          0.0              NaT
2019-12-09 00:00:00  1.061029e+07          0.0              NaT
2019-12-09 04:00:00  1.061029e+07          0.0              NaT

[500 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0 -1201       153      155     8321.06  8311.6500   11301.4100   0.001131 2019-10-12 12:00:00 2019-10-12 20:00:00 0 days 08:00:00            4550
1 -1204       155      159     8311.65  8392.9586  -97895.5544  -0.009782 2019-10-12 20:00:00 2019-10-13 12:00:00 0 days 16:00:00            4550
2 -1245       218      219     7957.34  7638.9024  396454.8120   0.040018 2019-10-23 08:00:00 2019-10-23 12:00:00 0 days 04:00:00            4550
3 -1133       266      267     9096.02  9189.3032 -105689.8656  -0.010255 2019-10-31 08:00:00 2019-10-31 12:00:00 0 days 04:00:00            4550
4 -1114       289      290     9152.16  9244.2573 -102596.3922  -0.010063 2019-11-04 04:00:00 2019-11-04 08:00:00 0 days 04:00:00            4550
5 -1098       310      315     9192.00  8824.2528  403786.4256   0.040007 2019-11-07 16:00:00 2019-11-08 12:00:00 0 days 20:00:00            4550
6  1388       431      431     7563.85  7639.4481  104930.1628   0.009995 2019-11-27 20:00:00 2019-11-27 20:00:00 0 days 00:00:00            4550"
5,2019-12-09 08:00:00,2020-03-01 16:00:00,83 days 08:00:00,3.2,10094647.938800002,10300065.291600002,0.9464793880000152,14.33428141207965,4.178269351808739,5.602001450852611,0.745852957816142,1.4814056629847565,2.0950735925130197,-1.994330589025728,-0.8505536135147632,19 days 12:00:00,6 days 20:00:00,4,50.0,1.9906127742470248,-1.0047980900629971,0.23605105683202066,1 days 04:00:00,0 days 12:00:00,1.4874845478611893,0.24441548673258262,0.3119424019227168,"BBRSIADXEMA(stlo=980,tkpr=1010,dema_var=40,multiplier=2)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2019-12-09 08:00:00  1.000000e+07     0.000000              NaT
2019-12-09 12:00:00  1.000000e+07     0.000000              NaT
2019-12-09 16:00:00  1.000000e+07     0.000000              NaT
2019-12-09 20:00:00  1.000000e+07     0.000000              NaT
2019-12-10 00:00:00  1.000000e+07     0.000000              NaT
...                           ...          ...              ...
2020-03-01 00:00:00  1.009465e+07     0.019943              NaT
2020-03-01 04:00:00  1.009465e+07     0.019943              NaT
2020-03-01 08:00:00  1.009465e+07     0.019943              NaT
2020-03-01 12:00:00  1.009465e+07     0.019943              NaT
2020-03-01 16:00:00  1.009465e+07     0.019943 19 days 12:00:00

[500 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0  1361       153      160     7343.62  7416.5108   99204.3788   0.009926 2020-01-03 20:00:00 2020-01-05 00:00:00 1 days 04:00:00            5050
1 -1086       340      343     9291.35  9106.3952  200860.9128   0.019906 2020-02-04 00:00:00 2020-02-04 12:00:00 0 days 12:00:00            5050
2 -1057       384      385     9739.87  9837.3394 -103025.1558  -0.010007 2020-02-11 08:00:00 2020-02-11 12:00:00 0 days 04:00:00            5050
3 -1030       411      412     9893.52  9992.9299 -102392.1970  -0.010048 2020-02-15 20:00:00 2020-02-16 00:00:00 0 days 04:00:00            5050"
6,2020-03-01 20:00:00,2020-05-24 00:00:00,83 days 04:00:00,2.0,10300167.956299998,10404218.9831,3.001679562999979,7.74600674177322,13.541587727707793,5.249532755954817,2.579579623033472,6.495699304551841,13.540437651685657,-1.0000849363995257,-0.945975060018156,14 days 00:00:00,7 days 06:00:00,5,80.0,1.0002835039971236,-1.0005856613856778,0.5934659333594272,0 days 12:00:00,0 days 04:00:00,3.9815615547756114,0.596661548049453,1.463339688010151,"BBRSIADXEMA(stlo=980,tkpr=1010,dema_var=40,multiplier=3)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2020-03-01 20:00:00  1.000000e+07     0.000000              NaT
2020-03-02 00:00:00  1.000000e+07     0.000000              NaT
2020-03-02 04:00:00  1.000000e+07     0.000000              NaT
2020-03-02 08:00:00  1.000000e+07     0.000000              NaT
2020-03-02 12:00:00  1.000000e+07     0.000000              NaT
...                           ...          ...              ...
2020-05-23 08:00:00  1.030017e+07     0.010001              NaT
2020-05-23 12:00:00  1.030017e+07     0.010001              NaT
2020-05-23 16:00:00  1.030017e+07     0.010001              NaT
2020-05-23 20:00:00  1.030017e+07     0.010001              NaT
2020-05-24 00:00:00  1.030017e+07     0.010001          14 days

[500 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0  1778       106      106     5622.15  5678.0786   99441.0508   0.009948 2020-03-19 12:00:00 2020-03-19 12:00:00 0 days 00:00:00            5550
1  1568       176      177     6439.47  6503.8647  100970.8896   0.010000 2020-03-31 04:00:00 2020-03-31 08:00:00 0 days 04:00:00            5550
2  1447       275      276     7046.29  7115.9651  100819.8697   0.009888 2020-04-16 16:00:00 2020-04-16 20:00:00 0 days 04:00:00            5550
3  1445       313      316     7125.12  7196.3914  102987.1730   0.010003 2020-04-23 00:00:00 2020-04-23 12:00:00 0 days 12:00:00            5550
4 -1206       416      416     8622.73  8709.0078 -104051.0268  -0.010006 2020-05-10 04:00:00 2020-05-10 04:00:00 0 days 00:00:00            5550"
7,2020-05-24 04:00:00,2020-08-15 08:00:00,83 days 04:00:00,10.4,10394123.9757,10394123.9757,3.9412397570000026,27.95615161962632,18.289825267869908,10.607053373647204,1.724307837774272,5.566794136897915,6.5581955059317725,-2.788850263967746,-1.0621143263335937,5 days 20:00:00,2 days 03:00:00,5,80.0,1.0081784214605483,-0.11919315070136882,0.7765530244251417,6 days 04:00:00,1 days 15:00:00,33.61743568594311,0.7775549854413644,3.4697000151213593,"BBRSIADXEMA(stlo=960,tkpr=1010,dema_var=40,multiplier=2)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2020-05-24 04:00:00  1.000000e+07          0.0              NaT
2020-05-24 08:00:00  1.000000e+07          0.0              NaT
2020-05-24 12:00:00  1.000000e+07          0.0              NaT
2020-05-24 16:00:00  1.000000e+07          0.0              NaT
2020-05-24 20:00:00  1.000000e+07          0.0              NaT
...                           ...          ...              ...
2020-08-14 16:00:00  1.039412e+07          0.0              NaT
2020-08-14 20:00:00  1.039412e+07          0.0              NaT
2020-08-15 00:00:00  1.039412e+07          0.0              NaT
2020-08-15 04:00:00  1.039412e+07          0.0              NaT
2020-08-15 08:00:00  1.039412e+07          0.0              NaT

[500 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0  1051       140      177     9509.17  9605.0394  100758.7394   0.010082 2020-06-16 12:00:00 2020-06-22 16:00:00 6 days 04:00:00            6050
1  1101       225      230     9169.99  9159.0600  -12033.9300  -0.001192 2020-06-30 16:00:00 2020-07-01 12:00:00 0 days 20:00:00            6050
2  1101       230      230     9159.06  9250.5698  100752.2898   0.009991 2020-07-01 12:00:00 2020-07-01 12:00:00 0 days 00:00:00            6050
3  1104       260      260     9223.00  9315.1896  101777.3184   0.009996 2020-07-06 12:00:00 2020-07-06 12:00:00 0 days 00:00:00            6050
4  1119       342      348     9191.98  9283.9099  102869.5581   0.010001 2020-07-20 04:00:00 2020-07-21 04:00:00 1 days 00:00:00            6050"
8,2020-08-15 12:00:00,2020-11-06 16:00:00,83 days 04:00:00,22.0,10817719.021100001,10842911.432700003,8.177190211000013,30.239647519108605,40.71089668916073,17.29910587837795,2.3533526515983136,6.301590052609538,10.193225844952638,-3.993916872676717,-1.1421803007246616,36 days 08:00:00,3 days 12:00:00,5,80.0,3.0001000717990944,-2.0000000000000018,1.5854761052802369,5 days 20:00:00,3 days 13:00:00,5.011511516456797,1.6046046065827202,1.6024336243930248,"BBRSIADXEMA(stlo=980,tkpr=1030,dema_var=40,multiplier=2)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2020-08-15 12:00:00  1.000000e+07     0.000000              NaT
2020-08-15 16:00:00  1.000000e+07     0.000000              NaT
2020-08-15 20:00:00  1.000000e+07     0.000000              NaT
2020-08-16 00:00:00  1.000000e+07     0.000000              NaT
2020-08-16 04:00:00  1.000000e+07     0.000000              NaT
...                           ...          ...              ...
2020-11-06 00:00:00  1.081772e+07     0.002323              NaT
2020-11-06 04:00:00  1.081772e+07     0.002323              NaT
2020-11-06 08:00:00  1.081772e+07     0.002323              NaT
2020-11-06 12:00:00  1.081772e+07     0.002323              NaT
2020-11-06 16:00:00  1.081772e+07     0.002323 36 days 08:00:00

[500 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0   869        82      100    11501.61  11846.6583  299846.9727   0.030000 2020-08-29 04:00:00 2020-09-01 04:00:00 3 days 00:00:00            6550
1  1000       156      180    10292.61  10601.3986  308788.6000   0.030001 2020-09-10 12:00:00 2020-09-14 12:00:00 4 days 00:00:00            6550
2   994       244      279    10667.47  10776.5900  108465.2800   0.010229 2020-09-25 04:00:00 2020-10-01 00:00:00 5 days 20:00:00            6550
3   994       279      283    10776.59  10561.0582 -214238.6092  -0.020000 2020-10-01 00:00:00 2020-10-01 16:00:00 0 days 16:00:00            6550
4   984       304      329    10665.88  10985.8564  314856.7776   0.030000 2020-10-05 04:00:00 2020-10-09 08:00:00 4 days 04:00:00            6550"
9,2020-11-06 20:00:00,2021-01-29 00:00:00,83 days 04:00:00,1.7999999999999998,9898802.7555,10201224.5161,-1.0119724450000003,116.51959701975365,-4.27365708738825,4.467206540383596,0.0,0.0,0.0,-2.964563323968661,-1.1728382605104781,18 days 00:00:00,6 days 06:00:00,5,40.0,1.0038524578835917,-1.000000000000023,-0.2040356324171655,0 days 08:00:00,0 days 04:00:00,0.6679508192945327,-0.19922950842328202,-0.4102165877232843,"BBRSIADXEMA(stlo=970,tkpr=1010,dema_var=40,multiplier=2)","                           Equity  DrawdownPct DrawdownDuration
Date                                                           
2020-11-06 20:00:00  1.000000e+07     0.000000              NaT
2020-11-07 00:00:00  1.000000e+07     0.000000              NaT
2020-11-07 04:00:00  1.000000e+07     0.000000              NaT
2020-11-07 08:00:00  1.000000e+07     0.000000              NaT
2020-11-07 12:00:00  1.000000e+07     0.000000              NaT
...                           ...          ...              ...
2021-01-28 08:00:00  9.898803e+06     0.029646              NaT
2021-01-28 12:00:00  9.898803e+06     0.029646              NaT
2021-01-28 16:00:00  9.898803e+06     0.029646              NaT
2021-01-28 20:00:00  9.898803e+06     0.029646              NaT
2021-01-29 00:00:00  9.898803e+06     0.029646          18 days

[500 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice          PnL  ReturnPct           EntryTime            ExitTime        Duration  Validation_Set
0   552       136      138    18089.75  18271.3444  100240.1088   0.010039 2020-11-29 12:00:00 2020-11-29 20:00:00 0 days 08:00:00            7050
1   537       216      218    18805.29  18993.3429  100984.4073   0.010000 2020-12-12 20:00:00 2020-12-13 04:00:00 0 days 08:00:00            7050
2  -287       392      392    35438.23  35792.6123 -101707.7201  -0.010000 2021-01-11 04:00:00 2021-01-11 04:00:00 0 days 00:00:00            7050
3  -280       427      427    35994.98  36354.9298 -100785.9440  -0.010000 2021-01-17 00:00:00 2021-01-17 00:00:00 0 days 00:00:00            7050
4  -285       446      446    35062.49  35413.1149  -99928.0965  -0.010000 2021-01-20 04:00:00 2021-01-20 04:00:00 0 days 00:00:00            7050"
